tweeter_tweetid,tweet,sentiment
tuzvolte_530494522242138112,"Gyors találkozás után hamar a szállásra értünk, ami nagyon szép.",4
kiamaffia_627899490939346944,olyan eső van baszki,2
tinaa__615564061875511297,"@itsthelou a képeidtől kedvet kaptam az enyém folytatására, hmhm",4
kkinga124_593465897483894784,RT @VaradiAttila: én is piszkosul szerelmes akarok lenni.,2
estikornel__549200775638188033,"@cikoria Azóta olvastam, képben voltam. És mit szólnál egy Del Piero-Miccoli csatárpároshoz?",3
abale96_627828489681534977,@preka97 nem iszom.,3
x868x1_587694921680846850,Baromira vartam már a got ot.,4
jabjabhu_613971995626205184,"@gklka Biza. csak lepottyant egy gép egy kiállításon, és onnan lejtmenet. Pedig a Tupoljevek klasszis gépek.",2
danielrenyi_618409191552741376,Habony nagyot megy a Fideszben a bevándorlók elleni kampánnyal http://t.co/sLlbCVdE80,2
rosszember_595186074101612544,"@terdelyi DC-ben a gonosz karakterek méterekkel jobbak mint Marvelben, Batman, Gotham is ettől működik/dött, Arrow is. Ez is működni fog. ;)",4
sophiechelon_623438701071343616,"@iamblanka óóó, gratulálok ! :)",4
_Beno_615802193279455232,"15 perc (mindenkinek jár) üres járat pont elég idő egy presszóra a Magasház tövében, bónusz a sörgyár illatát hozzá a szél :)",4
tornyosikrisz_622764976386768896,Megfojottam egy bogarat. A hasamon. Az izzadtságommal. #jóabuli #mostvannyár,2
mirza_ost_623497824492240896,"@csabamarosi gondolom, mert annyira szép, hogy irl senki nem szólítana le benne",3
myrthill_570666402920730624,"facsarom a narancslevet, engedem a fürdővizet, nem is kell most több.",4
fejes_adam_179129921208197120,"Hajdu Antal 1953 - Ezt a képet is Normafán készítettem a hétvégén. Nem szép dolog összevagdosni a fákat, de... http://t.co/n3scup6N",4
xfannieperke_575322923055054849,"A látásom mint a sasé, hallásom hibatlan a testem meg kevés kiló.",4
orbanlevi_627989080157106176,"That feeling, mikor 10kor zárunk és elötte 15 perccel lejön egy 50 fős német brigád...",1
csengebenge_618810682411253760,"Dolgok, amikre nem emlékszem, hogy rákerestem valaha, pedig elvileg igen http://t.co/au0I0vzTmm",4
fbdbh_531793809609224192,"Meglepődtem az Interstellar kritikáin: ezek az írások mélységes csalódásról, esetenként Nolan… http://t.co/2Sg9VUVgTE",3
kovi_616153361717567488,@kovi szoval ilyen emberekkel vagyunk korulveve,2
AlizGreenDayer_622941871799668736,"Megettem egy paradicsomot, szóval most jól vagyok lakva minden happy éljen ^^",4
MilGra_625008660767481861,nem mindegy hogy popcorn vagy cockporn,4
Faky_625017562754084864,@klarky75 az USA hataran sem veletlenul van kerites.,2
nadyratiya_625683894323515393,Ez a mai nap... inkább bezárom az internetet és kikapcsolom a telefonomat is.,2
vkaroly_613674874469548032,"@cat_a_flame Bölcsészlányként is lehetsz elismert, csak tanulj valami rendes szakmát vonal egyébként nettó hányinger, ebben egyetértünk.",2
probesz_606341505679257600,"Na, Érd felsőn felszállt egy újabb osztály. A csillárokra is osztják a helyjegyeket. http://t.co/pOoBM0wW0y",2
suunni_599327973158866944,"kemény péntek esti buli: sommersby, nachos és Neveletlen hercegnő #keményenvagysehogy",4
sdaniel55_623889868352028673,"@itsCherin amire save-et nyomtam, az nem megy. mar egy hete nem mennek. Kezd elegge zavarni, de eddig ugy latszik nincs megoldas :(",2
Amy_JBlack_627432162963378176,Kétségbe vagyok esve. Még mindig nem találtam normális ruhát az esküvőre és már csak 2 hetem van... :/,2
K_cinti3_602000948140052480,igy szerintem a mai koncertnek is annyi👍,2
LinaCica86_628474597596372992,@markangel84 Jó utat szerelmem! :) Vigyázz magadra! ♥,4
_craccola_624128058317008896,"RT @Judee0625: Köszi,de tényleg! 👍 http://t.co/i7EO7iDWkN",3
_Rychy__628579781198614528,"a barista lányok miért szépek mindig? Vagy csak azért látom őket annak, mert ők osztják a drogot?",4
barbeetheonly1_610100043811540992,"karaoke - apostol, grófo, 3+2, jolly, szatmári dáriró, dupla kávé",4
zsofim_balogh_627178098623164416,"annyira szeretném, ha visszajönnél hozzám, hogy a képedbe mondhassam, egy faszszopó geci vagy #köszönömhogyelmondhattam",1
szucsitg_624204240341344256,"@beny9512 angolt, mert nem szopok az idióta fordítással, plusz bármilyen értelmes cégnél az van.",2
nojko89_584049277502095360,"Két hétig nemcsak hogy okos, de mindenféle telefon nélkül léteztem, de most visszatérek a halálból!",4
BalassaPhoto_625748043745374208,"-Felhagytam ez élettel.... mondta maga elé, és lassan kifújta a füstöt....",2
sztyuiphoto_624153429695406081,Megnyertük az iPhone6Budapesttel a Worldwide iPhone Film Festival Cinematography kategóriáját!!!!! :) :),5
leighadesire_628293416091193344,RT @xnarancsviragx: 4 perc én erre nem készültem fel,4
bruzsy_627609361125347328,Egész Budapest egy véget nem érő legény- és leánybúcsú.,4
zoltansendula_560086220290945025,@PosztViktor olyan is szokott lenni :(,2
frenky180_421618784374652928,@kisvolga Én ezzel a mestermüvel tegnap ismerkedtem meg. Eddig nem éltem teljes életet,4
_Messo__418835458270195712,"RT @drobee: Keressetek rá Spotify-on egy Omega számra, majd kattintsatok az előadó nevére :D",4
lor_vagyok_625383339470528512,"@mademoiiiselle örök rejtély marad, de most dobtam egy hátast, mennyi idős már",3
soniavetor_626845169153933312,"Ezt nézte: Éhezők viadala, A kiválasztott - vele: family.😱😍🙌🙏👪🎥📺",5
Eni08_545320012266094594,"El sem tudom mondani h fog Titi hianyozni a palyarol, olyan emlekeket adott amit nem sok sportolorol mondhatok el... http://t.co/nic78t2Wtq",2
garrotter_609772236237574144,Fura színű cseh sör :-) #sorfesztival #beerfest https://t.co/ImgdozZgso,4
sophienyuszi_624580838647332864,"@zsannuszi Nagyon szupi, orulok :3",4
essg023_624880279551913984,"@t_g_gatsby Beborítva sugarakkal,",2
ottoolah_621203424412061696,@sbistvan és egyre ritkább lesz,2
blackdrp_616943936771391488,Ön szerint ki miatt szar az Ön élete?,2
missanngel_621358089011396608,"A Westendben a kezembe nyomott parfüm illatminta jelenleg a metrón zötykölődve úgy érzem, életmentő. Jókor jó helyen, tudjátok.",4
khaleesiisqueen_628287497542438914,@VaradiAttila boldog szülinapot! 😊,4
z_annnni_563764043442577408,"Két Murakami könyv akciós Valentin nap alkalmából, van értelme végre ennek a napnak, meg is lepem magam mindkettővel :)",4
medlajn_608289845836935168,"faszi elottem komplett tusolofelszerelessel szambazik a tocsak korul, tuti o idezte ezt elo, ez valami uj indiantrukk? #bugyimbolcsorogaviz",4
aagitorok_627385572655505409,"RT @Kai_Subs: A #PLL utolsó 3 részét egyedül fogom megcsinálni, míg januártól, ha minden igaz @aagitorok lesz a fordítótársam. :) #hunsub",4
_cs_g_602378183355273216,Hol a francba lehet ma mosószert szerezni?,2
szucscsaba_626991036330549248,@kisvirag Híztál :),4
sallaidani_592656272635330561,"Metropol, 30mp atlapozas utan ezeket spottoltam: “kicsi utanpotlas” a noverek kozt es az uj teherautonak “magas a teherbirasa”.",3
niallphabetic_626068185540894720,A xem a lélek tükre,3
dumi_peti_512641690910208000,#miteszem #meghol :D @ Szegedi Lelkesedés Sk http://t.co/ddPZIfwRfc,4
vilibali_627780225053663232,@Cefren_ a festmény már rég adott és nem egy széfet ábrázol,3
danieee_boy_595112952321220609,"@frzsn @imola_85 na jó, tényleg nem :D",4
Midnite__623862625559052292,@kisvirag @lunanyuszi @desi_studio itt egész hűvös van,3
tuzoltoleszek_577077500947365889,"Te csillagos, a tökéletes NER-család felszállt mellém a buszon, feszelyezve éreztem magam kokárda nélkül",2
szaralami_415567925701918720,nincs karácsonyi hangulatom,2
zoltan_berta_521296323098980354,A Viberrel ingyen telefonálhatok és küldhetek üzeneteket iPhone készülékemen http://t.co/c87hMd0oyv http://t.co/IbQrTUg2tD,3
kissdani45_537259732482785280,A tegnapi zsákmány :D Harmadik hely :) Köszönöm #slampoetryszeged ! http://t.co/5udS66w3gh,5
sallaidani_566755716212736000,"Egy olasz baratunknak annyi maradt meg a “Harminckettesek tere”-bol, hogy “hermettekereteretertkereterek” :D",4
csiguszka_625528909703061505,"Ma hajnali nyugdijas eloadas a vonaton: 2 mama egymas mellett, egyikuk bemutatja a zold DB kartyat, a masik: nekem is ilyenem van,nezzen ram",4
rekaorsolya_615881788578267136,@kisdoras megérdemelt bulizás :) én holnap nyargalok majd lefelé,4
Vera_Smith_598878163679223808,Krumplifőzelék illat van a metrón vagy csak rég volt már dél? #éhes #mileszavacsi,3
sitya_622457852431597569,"Ja és elverte a jégeső a fűnyírót. Úgyis utáltam. Ha nem indul holnap sem, lecserélem két birkára. Azt a héja/róka sem viszi el.",2
DoraSzell_583262340419870720,"Onnan ismerni fel az Erasmusos hallgatókat, hogy Macbookkal ülnek. #hanyatlónyugat",3
zsannuszi_624624155397365760,"@sophienyuszi ahha, hogy úgy! Kíváncsi leszek :D",4
itsthelou_627556324168060928,azért a goodreadsemen is látszik hogy hol volz vége a félévnek http://t.co/plxusxP7X7,3
puderfelho_506035919326306304,"Épp szelektálok a gardróbomban, nagyon sok dolog van, amit kifogytam/meguntam, feltegyem őket majd ide, vagy menjen vaterára? :)",4
coffeelia_593846983036657664,"Éppen (per pillanat) nem görcsöl az agyam és hasogat a szemgolyóm, de tüsszögök és fújom az orrom, meg még elkezdett kaparni a torkom. Ah.",1
szaszz_620302547509739520,"az a part jogosult az orokszavazatomra, emelyik rendbeteszi ezt a burokratikus szarhalmot, ami ebben az orszagban van http://t.co/PwlqusRZvc",2
viktoriaivan_614485187825696769,Bacsi lehozta az unokajat a parkba masok kutyait simogatni,2
tarajossrac_626363485178462209,"Ahogy nézem, pont akkor lesz rossz idő, amikor szabin leszek. Mondanám hogy meglepődtem, de nem. 😞",2
szabolcsj_580783644840734720,"Kemény lett volna, ha O. Béla exközmunkás inkább azt mondja, ő még maradna :) - Ismét Tarsoly a Quaestor élén - http://t.co/vBiSYGKFX8",2
benceboros_625671382823780352,"@benceboros a polkorrektség jegyében nem mondom inkább, hol volt.",2
mindigminden42_623496510450343936,RT @darksidejoint: KERÜLŐÚT / SCENIC ROUTE [2013] irományom -,3
eperkonzerv_584791507422617601,takarítás közben hobbit nézés. nálunk ilyen a húsvét.,3
szolosijozsef_589817133699305472,"Reggel 8 óra a Kelléktárban. Mi is fogadhatna, mint az ablakpárkányon pihenő kasír emberi bél. 😃😃😃 Ez egy szép nap kezdete. ... 😊😃😃",2
tuzvolte_579345963191549953,A reggeliző terem http://t.co/dQ5rCphQGZ,3
azAttis_348871824697872384,ios7 volt fent kiváncsiságból de hamar elmult. Az ios6 visszakerült.. olyan mint hazamenni :) DzsóniÁjv bekaphatja Forstall mestert vissza!,2
urbkri_625899053495283712,"RT @pazzo: Ha van valakinek eladó Nokia (Microsoft) Lumia 535-öse, ne habozzon szólni róla!",3
darabosbarna_572438585158344705,Umm azt hiszem egyelőre nem küldök több képet de ha szeretnétek csak irjatok ;),4
jevotska_531238568111656960,"That moment, mikor a #newdeadproject utan #katieperrry-dal csendül fel, es a hangulat a tetőfokára hág. #ennyike #cool #partytime",4
csiguszka_625316976928362496,@tsillaah @argyre kemo? Ilyen nagy volt a baj? :(((( gyogyulj meg minel elobb &lt;33333,1
danado1991_558293023394906113,Teljes hajátalakulás :O,3
cintke_623953443925921792,"@szoges vigyázz az ilyenekkel..  rajtam tényleg átfutott a gondolat, hogy élek a lehtőséggel. :D @_vvega_",4
gabornemethi_620619575164563456,"@_peter_n De karaktere csak annak van, amelyiknél szinte érzed, hogy csökken a derékbőséged.",3
rita_szelestei_623442581750448128,@Anyecccc nem sikerült jól? :(,2
batacinti_527912611372093441,"és úgy szeretem,még haza se ért,a szatyrokat ki se pakolta,de már kiabál,hogy Bataaa gyere mán #előző #girlfriend #pálinkaa",3
AnnaHaranyi_628176999970963456,"kell nekem darth vaderes jégkockaforma, loch ness monsteres merőkanál és mély búvár teatojás? #hogynekéne #hogyélhetnéknélkülükigaz?",4
LinaCica86_627759525773361152,@MarkAngel84 Milyen játékot nyúzol? Need for Speed-et?,3
anquen__622470039237734400,@RekaRadvanyi es mennyi otletem van maris a hasznalatara 😉😻,4
lberes_628473314399404032,"Mi van akkor, ha egy iPhone 5c-re azt írja az Apple toolja, hogy nincs SIM lock, ehhez képest csak egy szolgáltató kártyáját fogadja el?",3
d_morganator_626784177854238720,Szavazzatok Néróra 😊 https://t.co/aDC80hQ0uj,3
Gerifield_542363715090530304,"@abagoly De amugy tok erdekes befele is meg haza fele is elobb egy pull, majd push, tok meno. :D",4
diincii_543482395509288960,Szalagavató. 💞 #prom #sisters #brother @ Katona József Gimnázium http://t.co/t8iaHNhuRF,4
nkaaa_618817839642845184,Már most imádom ezt az appot: http://t.co/id41jT3FJB,4
kadarmatyas_626146662776504320,@csabamarosi 15 percnyi gondolkodás után a 3-as,3
soniavetor_625743166914871296,Még mindig parádé.🙌💃🎶,4
rencsokolom_624615057909944320,"Na jó, inkább kussolok, nincs szükségetek a letargiámra.",2
eniko87_586876922958721025,Mostantól CSAK Avengers-es vizet iszom! Vajon a szénsavas az Vasemberes?:) https://t.co/FxaQ2NJfdF,4
_fmargo_627728225674883072,@annxnasz  köszönöm! :))),4
inslayable_626263299483664385,RT @_cutebomb: @inslayable epp az Atlanti - ocean felett repul 😊🙈,4
tornyosikrisz_628492647980748800,@horrowley aztan mehet végtelenítve: https://t.co/KJUdVXIPWg,3
probesz_614036476439961600,"Mary Meeker: internet trendek helyett mobil trendek. Kijegyzeteltem a közel 200 diát, a fele mobiltelefónia http://t.co/YS3EdFV4nN",3
DarnyikSzilvia_558224402530439168,A sikeresek először eltántoríthatatlanok voltak. #LifeKnowHow #Ridikül #aművészetismegmáraTVisélnisegít,3
kadareszter_610915451447721985,@kataeitler ez csodaszép *.*,4
sallaidani_560221317912612865,A tetova teve club meg letezik? Ott milyen lehet product managernek lenni? “Legyen a heten datolya akcio”,4
Faky_622155712123289600,"@Csapi007 @icarusdes elvileg nem szabad, de figyelek, hogy semmi olyan info ne keruljon ki.",3
fbdbh_298864832986365952,"@LoriKarabekian Köszi :) Valószínűleg még nem is teljes, hihi.",4
Amy_JBlack_625961348787273729,@baltashofeherke Zseniálisak! :D,4
polskadots_628175869039800321,"@Frogcarrot Igazából csak kíváncsiságból néztem rá, hogy arra van-e valami, mert nem tartanám ördögtől valónak az ottlakást, néha %",3
szokeptr_562612906131738625,"@izolis 17.-én hazamegyek pár napra, aztán vissza. Egyelőre nem tudom, hogy meddig marad ez így.",3
H0RIggins_623654172802592768,"olyan jó motivációs levelet írtam, hogy végigolvasva inkább nem is jelentkezek az állásra. 8D pont időben rájöttem!",3
Adamf40_420272907928236032,@csanadloczi nálam is azon a szinten van.,3
TommyNagz_382423340050567168,http://t.co/ePm97qQ8rT @costee  hallottad? :DD Próbáld már ki :DDD,4
Neste_Koga_621078684603125761,"Miért van az,hogy akkor szeretjük legjobban a szeretteinket mikor már nincsenek?",2
mexxdesign_532187304274976769,Szép lassan ez is megszületik.,3
MillerFernando9_575994852661415936,"Kevesebb mint 1,5 óra és indulandusz haza! :)",4
kelt_628207004893450244,@Sera istenem mekkora királyak voltunk a harmadikon :),4
egyetlenniki_625989396815347713,"A szívem csücskei azok az emberek, akik azt hiszik edzek 💛",4
dzsukjang_584353178013032448,"@AnitaBorb De nyugtass meg, azért már megkóstoltad! Epic fail lenne kihagyni.",3
csakiistvan_628408383532593152,Kitiltaná a babakocsival utazókat és a mozgásukban korlátozott utasokat a metrókból a BKK?,2
garrotter_617179737203601409,"Ma ismét szállítás Bécsbe. Pedig azt terveztem, hogy napozni és sörözni fogok.",2
szivedbezarva_623867870129332224,"@mademoiiiselle én kedvelem, nem használtam az egész hajamon, csak pár sötétebb tincsemen hátul, de szépen világosított. :)",4
pepike92_627196514327248896,@Zsu_u @csiguszka Zsu már nem szereti a tw-t :D,2
insignificant36_627151656052985856,ertelmes beszelgetesek 😂😊💜 (hulyek kimeljetek) http://t.co/4p13JinjhT,4
myrthill_610848060650987520,"@coffeeandcapote anyuci sharpei, apuci kis keverék kutyus, úgyhogy igazi szerelemgyerekek lettek ☺️ nőnek szépen: https://t.co/5q4iRmZvoP",4
StyleAndTheLife_610540146765746176,"amúgy nem is csak a finálén szomorodtam el, hanem azon is, mikor eszembe jutott, hogy a következő szezont tök máshol fogom elkezdeni =(",2
sophiechelon_624580104988065792,@Ailey_ elhiszem :) most már lesz lehetőség téged is újra elcsípni a nagyvárosban,3
mesibm_616725931030351872,"Szar a fejem, de legalább van egy öcsém (se) @MarciBirta http://t.co/agQR4khEPs",3
tigritigr_625970707139325952,"@bujakz februarban kolcsonosen kerdezzunk ra a palantakra egymasnal, jo? 😊",4
kadarmatyas_627131438958256128,"RT @mutrinka: öt éve _valami random twitteres_ srác ajánlotta tanulós zenének a monót, most meg tőlük választok bevonulós zenét a sráccal k…",5
Midnite__619088255795994624,@miszterti kilájkolom hogy újra belájkolhassam,4
szekereszsolt6_588770348780359680,"Be kellett vele dörzsölni a kutyával az új ágyneműjét, mert ha nem kutyaszagú, akkor kihozza a házából. Nem hajlandó azon aludni :D",3
lilian2190_624883012950474752,#muhaha Fingszűrő farmer és pizsama: menő vagy ciki?,3
